datetime,Consumer_0_elec,PublicGrid_0_elec,Charger_0_elec,Consumer_0_heat,PublicGrid_0_heat,Charger_0_heat
10/04/2024 18:45:00,-0.4306476616817527,-2.6884360182499734e-08,0,0.0,0.0,0.0
10/04/2024 19:00:00,-0.4188935714285714,9.11208884457615e-08,0,0.0,0.0,0.0
10/04/2024 19:15:00,-0.3693288704216682,9.111522636384706e-08,0,0.0,0.0,0.0
10/04/2024 19:30:00,-0.3561562857142856,9.111016713303499e-08,0,0.0,0.0,0.0
10/04/2024 19:45:00,-0.3715554798667878,9.110659249245145e-08,0,0.0,0.0,0.0
10/04/2024 20:00:00,-0.3295338610378188,2.535458806796065e-07,0,0.0,0.0,0.0
10/04/2024 20:15:00,-0.2922669413919414,2.5570562750543147e-07,0,0.0,0.0,0.0
10/04/2024 20:30:00,-0.3351945910290238,2.5566509342933585e-07,0,0.0,0.0,0.0
10/04/2024 20:45:00,-0.3399530514128728,2.5535604164517167e-07,0,0.0,0.0,0.0
10/04/2024 21:00:00,-0.305662693107546,1.382181226583512e-06,0,0.0,0.0,0.0
10/04/2024 21:15:00,-0.2396092363024181,1.3822322340595328e-06,0,0.0,0.0,0.0
10/04/2024 21:30:00,-0.3029269144144144,1.3821717943507394e-06,0,0.0,0.0,0.0
10/04/2024 21:45:00,-0.3681865704286964,1.3729087778302507e-06,0,0.0,0.0,0.0
10/04/2024 22:00:00,-0.3759514872521246,0.3759505773480671,0,0.0,0.0,0.0
10/04/2024 22:15:00,-0.3548881826741996,0.35488727277255444,0,0.0,0.0,0.0
10/04/2024 22:30:00,-0.313365570005176,0.31336466010896713,0,0.0,0.0,0.0
10/04/2024 22:45:00,-0.2395335784313725,0.23953266528413303,0,0.0,0.0,0.0
10/04/2024 23:00:00,-0.2706480034722222,0.2706512072287852,0,0.0,0.0,0.0
10/04/2024 23:15:00,-0.2963678500986193,0.29637105897485594,0,0.0,0.0,0.0
10/04/2024 23:30:00,-0.2755615027560197,0.2755647116489485,0,0.0,0.0,0.0
10/04/2024 23:45:00,-0.2397435502785106,0.23974675920710745,0,0.0,0.0,0.0
11/04/2024 00:00:00,-0.2439078014184397,2.359735428585077,0,0.0,0.0,0.0
11/04/2024 00:15:00,-0.3183659016636958,2.436984411699625,0,0.0,0.0,0.0
11/04/2024 00:30:00,-0.3675950059101655,2.479714992933692,0,0.0,0.0,0.0
11/04/2024 00:45:00,-0.3593073342415985,2.559298851896964,0,0.0,0.0,0.0
11/04/2024 01:00:00,-0.348907970735464,0.1608695476826334,0,0.0,0.0,0.0
11/04/2024 01:15:00,-0.2700337899543379,0.15505738876116396,0,0.0,0.0,0.0
11/04/2024 01:30:00,-0.2834864097968936,0.1954338425389867,0,0.0,0.0,0.0
11/04/2024 01:45:00,-0.2952778935185185,0.23713877869189215,0,0.0,0.0,0.0
11/04/2024 02:00:00,-0.2634644290123457,3.5101357335254324e-05,0,0.0,0.0,0.0
11/04/2024 02:15:00,-0.2375408684546615,4.039019634044516e-05,0,0.0,0.0,0.0
11/04/2024 02:30:00,-0.2381138668430336,4.033414007356684e-05,0,0.0,0.0,0.0
11/04/2024 02:45:00,-0.2923401453224341,2.8684056785743817e-05,0,0.0,0.0,0.0
11/04/2024 03:00:00,-0.3618463703703704,0.3618457813878446,0,0.0,0.0,0.0
11/04/2024 03:15:00,-0.3488037321539416,0.3488021068106831,0,0.0,0.0,0.0
11/04/2024 03:30:00,-0.3388442042606516,0.3388431248850264,0,0.0,0.0,0.0
11/04/2024 03:45:00,-0.3300738188976378,0.33007285480162163,0,0.0,0.0,0.0
11/04/2024 04:00:00,-0.2990354662698413,1.9586920910308336e-05,0,0.0,0.0,0.0
11/04/2024 04:15:00,-0.3460282142857143,1.9564044203723707e-05,0,0.0,0.0,0.0
11/04/2024 04:30:00,-0.3286556729264476,1.8947886417264304e-05,0,0.0,0.0,0.0
11/04/2024 04:45:00,-0.4450780971479501,1.862268105279341e-05,0,0.0,0.0,0.0
11/04/2024 05:00:00,-0.7137205736894164,1.0695143664030127e-06,0,0.0,0.0,0.0
11/04/2024 05:15:00,-0.3674863880974992,1.076400233224195e-06,0,0.0,0.0,0.0
11/04/2024 05:30:00,-0.3742626262626263,1.081636768762717e-06,0,0.0,0.0,0.0
11/04/2024 05:45:00,-0.3605343567251462,1.0461835977249034e-06,0,0.0,0.0,0.0
11/04/2024 06:00:00,-0.3047625786163522,1.0424907143091744e-06,0,0.0,0.0,0.0
11/04/2024 06:15:00,-0.3191150293870697,1.085494054114955e-06,0,0.0,0.0,0.0
11/04/2024 06:30:00,-0.3173361476608186,1.0884214612927323e-06,0,0.0,0.0,0.0
11/04/2024 06:45:00,-0.2900592136225559,1.0952807898423345e-06,0,0.0,0.0,0.0
11/04/2024 07:00:00,-0.2004063360881542,2.4042299060673955e-06,0,0.0,0.0,0.0
11/04/2024 07:15:00,-0.2222694601381042,5.006962415232685e-07,0,0.0,0.0,0.0
11/04/2024 07:30:00,-0.2416501457725947,5.044730657099983e-07,0,0.0,0.0,0.0
11/04/2024 07:45:00,-0.2561435561577838,6.780017280721973e-05,-2.4103941044528225,0.0,0.0,0.0
11/04/2024 08:00:00,-0.4216487875997544,3.714402486206119,-5.800431812685114,0.0,0.0,0.0
11/04/2024 08:15:00,-0.2095051535087719,3.1662891170544403,-3.1750513708272368,0.0,0.0,0.0
11/04/2024 08:30:00,-0.300605075827917,2.438265718405775,-2.466754290982194,0.0,0.0,0.0
11/04/2024 08:45:00,-0.3416695845004668,3.550623560756583e-06,0,0.0,0.0,0.0
11/04/2024 09:00:00,-0.3505208072263993,0.5612125501727532,0,0.0,0.0,0.0
11/04/2024 09:15:00,-0.3476170634920635,0.5204974825985775,0,0.0,0.0,0.0
11/04/2024 09:30:00,-0.3107560418508694,0.48159813534726426,0,0.0,0.0,0.0
11/04/2024 09:45:00,-0.2749820707070706,0.4579425018953549,0,0.0,0.0,0.0
11/04/2024 10:00:00,-0.2869945054945055,4.482524272209076e-06,0,0.0,0.0,0.0
11/04/2024 10:15:00,-0.3039621851851851,4.378320499043298e-06,0,0.0,0.0,0.0
11/04/2024 10:30:00,-0.2625558487247142,4.253647209129241e-06,0,0.0,0.0,0.0
11/04/2024 10:45:00,-0.2380592286501378,3.816393822964059e-06,0,0.0,0.0,0.0
11/04/2024 11:00:00,-0.3840109530261968,4.207882568934821,-6.256812214776523,0.0,0.0,0.0
11/04/2024 11:15:00,-0.5512903585718683,4.207882567203576,-5.790873743596366,0.0,0.0,0.0
11/04/2024 11:30:00,-0.5413385925925926,4.20788236355032,-4.706173795230427,0.0,0.0,0.0
11/04/2024 11:45:00,-0.4066639254385965,4.207882363547168,-4.895098118083412,0.0,0.0,0.0
11/04/2024 12:00:00,-0.41667747837658,4.207882349262737,-5.017573820981522,0.0,0.0,0.0
11/04/2024 12:15:00,-0.4126422136422135,4.207882224772207,-4.3347387199457685,0.0,0.0,0.0
11/04/2024 12:30:00,-0.5161088245257454,4.207882224770513,-4.354562505193158,0.0,0.0,0.0
11/04/2024 12:45:00,-0.3814921652421651,4.20788222476884,-4.422181830181295,0.0,0.0,0.0
11/04/2024 13:00:00,-0.3340426838810642,4.207881949137446,-4.234922053745709,0.0,0.0,0.0
11/04/2024 13:15:00,-0.3189645146520146,4.207882094025002,-4.064724109017243,0.0,0.0,0.0
11/04/2024 13:30:00,-0.2227373590982286,4.207881949134147,-4.039628339539436,0.0,0.0,0.0
11/04/2024 13:45:00,-0.3062569064966606,4.207881949133234,-3.8575615529675136,0.0,0.0,0.0
