datetime,Battery_0_elec,Consumer_0_elec,PublicGrid_0_elec,SolarPv_0_elec,Charger_0_elec,Battery_0_heat,Consumer_0_heat,PublicGrid_0_heat,SolarPv_0_heat,Charger_0_heat
09/04/2024 17:30:00,0.2945841986674658,-0.3344818518518519,0.00034431985105282115,0.0395533333333333,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 17:45:00,0.2999279535217333,-0.3223614814814814,0.0003401946264148248,0.0220933333333333,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 18:00:00,1.5279335598567286e-06,-0.35688,0.3522518053997735,0.0046266666666666,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 18:15:00,1.5279661469118418e-06,-0.6940711111111111,0.6940695831449641,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 18:30:00,1.527940889927043e-06,-0.4942633333333333,0.49426180539244335,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 18:45:00,1.5279375356315913e-06,-0.4666844444444444,0.4666829165069088,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 19:00:00,-1.756970836958136e-07,-0.4553666666666667,0.4553668423637504,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 19:15:00,-1.7706854079397055e-07,-0.4323288888888889,0.43232906595742965,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 19:30:00,-1.7837478393666128e-07,-0.4623088888888889,0.4623090672636728,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 19:45:00,-1.7920786093358155e-07,-0.3268033333333333,0.3268035125411942,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 20:00:00,-0.09489111640513574,-0.3125166666666666,0.40740778307180237,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 20:15:00,-0.15785747368915634,-0.2977977777777778,0.4556552514669341,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 20:30:00,-0.26467007339051957,-0.294227037037037,0.5588971104275566,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 20:45:00,-0.5297060324601393,-0.290974074074074,0.8206801065342133,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 21:00:00,1.8330801558586374,-0.4479159259259259,2.6452023753304674,0.0,-4.030366605263179,0.0,0.0,0.0,0.0,0.0
09/04/2024 21:15:00,1.6435932566922193,-0.3476662962962962,2.6452023745776874,0.0,-3.9411293349736107,0.0,0.0,0.0,0.0,0.0
09/04/2024 21:30:00,1.5525613744291211,-0.2806644444444444,2.645202373444156,0.0,-3.917099303428832,0.0,0.0,0.0,0.0,0.0
09/04/2024 21:45:00,-0.44185420900166417,-0.209750556792873,2.6452022073798664,0.0,-1.9935974415853297,0.0,0.0,0.0,0.0,0.0
09/04/2024 22:00:00,-0.44768506448355855,-0.2481308161708619,2.645202142771897,0.0,-1.9493862621174767,0.0,0.0,0.0,0.0,0.0
09/04/2024 22:15:00,-1.7,-0.2542429629629629,1.9542427222024545,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 22:30:00,0.4638882164602232,-0.1378066666666666,3.0599600055819764,0.0,-3.386041555375533,0.0,0.0,0.0,0.0,0.0
