datetime,Battery_0_elec,Consumer_0_elec,PublicGrid_0_elec,SolarPv_0_elec,Charger_0_elec,Battery_0_heat,Consumer_0_heat,PublicGrid_0_heat,SolarPv_0_heat,Charger_0_heat
09/04/2024 18:30:00,0.4942633333333333,-0.4942633333333333,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 18:45:00,0.4666844444444444,-0.4666844444444444,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 19:00:00,0.4553666666666667,-0.4553666666666667,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 19:15:00,0.4323288888888889,-0.4323288888888889,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 19:30:00,0.4623088888888889,-0.4623088888888889,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 19:45:00,0.3268033333333333,-0.3268033333333333,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 20:00:00,0.3125166666666666,-0.3125166666666666,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 20:15:00,0.2977977777777778,-0.2977977777777778,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 20:30:00,0.294227037037037,-0.294227037037037,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 20:45:00,0.290974074074074,-0.290974074074074,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 21:00:00,2.5,-0.4479159259259259,5.347915925925939,0.0,-7.400000000000013,0.0,0.0,0.0,0.0,0.0
09/04/2024 21:15:00,2.3376291659389983,-0.3476662962962962,5.410037130357311,0.0,-7.400000000000013,0.0,0.0,0.0,0.0,0.0
09/04/2024 21:30:00,0.0,-0.2806644444444444,1.312243391812836,0.0,-1.0315789473683916,0.0,0.0,0.0,0.0,0.0
09/04/2024 21:45:00,0.0,-0.209750556792873,0.209750556792873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09/04/2024 22:00:00,0.0,-0.2481308161708619,0.2481308161708619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09/04/2024 22:15:00,0.0,-0.2542429629629629,0.2542429629629629,0.0,0,0.0,0.0,0.0,0.0,0.0
09/04/2024 22:30:00,0.0,-0.1378066666666666,7.537806666666679,0.0,-7.400000000000013,0.0,0.0,0.0,0.0,0.0
09/04/2024 22:45:00,0.0,-0.4115755555555556,7.811575555555568,0.0,-7.400000000000013,0.0,0.0,0.0,0.0,0.0
09/04/2024 23:00:00,0.0,-0.3772288888888889,7.777228888888902,0.0,-7.400000000000013,0.0,0.0,0.0,0.0,0.0
09/04/2024 23:15:00,0.0,-0.3838888888888889,7.783888888888901,0.0,-7.400000000000013,0.0,0.0,0.0,0.0,0.0
09/04/2024 23:30:00,0.0,-0.3429655555555556,7.7429655555555685,0.0,-7.400000000000013,0.0,0.0,0.0,0.0,0.0
09/04/2024 23:45:00,0.0,-0.3467455555555555,7.746745555555568,0.0,-7.400000000000013,0.0,0.0,0.0,0.0,0.0
10/04/2024 00:00:00,0.0,-0.3833033333333333,7.783303333333346,0.0,-7.400000000000013,0.0,0.0,0.0,0.0,0.0
10/04/2024 00:15:00,0.0,-0.3311792592592592,7.731179259259272,0.0,-7.400000000000013,0.0,0.0,0.0,0.0,0.0
10/04/2024 00:30:00,0.0,-0.3823618518518518,7.377840163454531,0.0,-6.995478311602679,0.0,0.0,0.0,0.0,0.0
10/04/2024 00:45:00,0.0,-0.2616285185185186,5.770252207595759,0.0,-5.508623689077241,0.0,0.0,0.0,0.0,0.0
10/04/2024 01:00:00,0.0,-0.3058414814814814,4.58168533024716,0.0,-4.275843848765678,0.0,0.0,0.0,0.0,0.0
10/04/2024 01:15:00,0.0,-0.2420507407407406,3.560999656289138,0.0,-3.3189489155483973,0.0,0.0,0.0,0.0,0.0
10/04/2024 01:30:00,0.0,-0.1656540740740741,2.6772856248694747,0.0,-2.511631550795401,0.0,0.0,0.0,0.0,0.0
10/04/2024 01:45:00,0.0,-0.3453907407407406,0.3453907407407406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/04/2024 02:00:00,0.0,-0.3469885185185186,0.3469885185185186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/04/2024 02:15:00,0.0,-0.3374159259259259,0.3374159259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/04/2024 02:30:00,0.0,-0.4585740740740741,0.4585740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
