datetime,Consumer_0_elec,PublicGrid_0_elec,Charger_0_elec,Consumer_0_heat,PublicGrid_0_heat,Charger_0_heat
10/04/2024 00:00:00,-0.1925933170370372,3.411440301873033,-3.2450237138808773,0.0,0.0,0.0
10/04/2024 00:15:00,-0.1838608251851852,3.404989231976593,-3.243364765277536,0.0,0.0,0.0
10/04/2024 00:30:00,-0.1902846733333334,3.4471457337391413,-3.274863171201981,0.0,0.0,0.0
10/04/2024 00:45:00,-0.2256378770370371,3.465924976193863,-3.2610270740146428,0.0,0.0,0.0
10/04/2024 01:00:00,-0.2253754370370369,3.4503282373516435,-3.242692180967821,0.0,0.0,0.0
10/04/2024 01:15:00,-0.1813933925925923,3.409434272827648,-3.243501525752465,0.0,0.0,0.0
10/04/2024 01:30:00,-0.1164105888888889,3.3711517658535857,-3.2717821051008826,0.0,0.0,0.0
10/04/2024 01:45:00,-0.2483653422222222,3.5118716232503298,-3.283131356226167,0.0,0.0,0.0
10/04/2024 02:00:00,-0.2763169288888893,3.4947962946273012,-3.2253458206711665,0.0,0.0,0.0
10/04/2024 02:15:00,-0.2893207244444445,3.5271129268261525,-3.244790551732124,0.0,0.0,0.0
10/04/2024 02:30:00,-0.4142038192592595,3.687093193986848,-3.2796232496576336,0.0,0.0,0.0
10/04/2024 02:45:00,-0.2166335407407407,3.5861190847760076,-3.381429524798661,0.0,0.0,0.0
10/04/2024 03:00:00,-0.1794965999999999,3.621761543714731,-3.4422704054517848,0.0,0.0,0.0
10/04/2024 03:15:00,-0.2018767604433076,3.6703255124284144,-3.4684542384500063,0.0,0.0,0.0
10/04/2024 03:30:00,-0.1668628696296295,3.6452905125540953,-3.478433204886765,0.0,0.0,0.0
10/04/2024 03:45:00,-0.0833966044444444,3.600109559546776,-3.5208719185972823,0.0,0.0,0.0
10/04/2024 04:00:00,-0.1369586688888888,-0.05690489377147731,-0.0011822609089817192,0.0,0.0,0.0
10/04/2024 04:15:00,-0.2999244444444446,0.07787371433770901,-0.006526064734240147,0.0,0.0,0.0
10/04/2024 04:30:00,-0.2969563073333332,-0.06135101033296764,-0.0016935136059675856,0.0,0.0,0.0
10/04/2024 04:45:00,-0.4459533333333333,0.1427224576564436,-0.007982501613450111,0.0,0.0,0.0
10/04/2024 05:00:00,-0.5959500000000001,0.057286167493712514,-2.0486586167327788e-07,0.0,0.0,0.0
10/04/2024 05:15:00,-0.3328844444444444,1.5996456712002094,-2.6485519479571185,0.0,0.0,0.0
10/04/2024 05:30:00,-0.2500244093155556,3.1988479858814265,-3.0027169174198574,0.0,0.0,0.0
