time,grid,load,charger,bat,pv,soc_bat,soc_ev,safety
2024-05-30T18:02:55Z,15,-2628.11111111111,0,2398.33333333333,213.333333333333,83,,0
2024-05-30T18:03:00Z,28,-2629.33333333333,0,2384.5,209.5,83,,0
2024-05-30T18:03:05Z,7,-2597.16666666667,0,2379.66666666667,208,83,,0
2024-05-30T18:03:10Z,22,-2622,0,2396.5,210.5,83,,0
2024-05-30T18:03:15Z,3,-2608,0,2388,208.333333333333,83,,0
2024-05-30T18:03:20Z,-5,-2597,0,2401,203.5,83,,0
2024-05-30T18:03:25Z,-4,-2605.66666666667,0,2407.66666666667,204.333333333333,83,,0
2024-05-30T18:03:30Z,-2,-2613.5,0,2414.5,204,83,,0
2024-05-30T18:03:35Z,77,-2645.33333333333,0,2417.33333333333,200.666666666667,83,,0
2024-05-30T18:03:40Z,81,-2688,0,2414,200,83,,0
2024-05-30T18:03:45Z,,-2699.66666666667,0,2436.33333333333,199,83,,0
2024-05-30T18:03:50Z,59,-2710,0,2472.5,197.5,83,,0
2024-05-30T18:03:55Z,23,-2701.11111111111,0,2481.33333333333,196.333333333333,83,,0
2024-05-30T18:04:00Z,18,-2702.33333333333,0,2491,196,83,,0
2024-05-30T18:04:05Z,35,-2723.27777777778,0,2502.66666666667,192.333333333333,83,,0
2024-05-30T18:04:10Z,30,-2736.33333333333,0,2520.5,191,83,,0
2024-05-30T18:04:15Z,-75,-2674,0,2523,189.666666666667,83,,0
2024-05-30T18:04:20Z,-66,-2643.5,0,2536,188.5,83,,0
2024-05-30T18:04:25Z,45,-2679.33333333333,0,2503.33333333333,188.333333333333,83,,0
2024-05-30T18:04:30Z,,-2724.66666666667,0,2487,188.5,83,,0
2024-05-30T18:04:35Z,70,-2741.38888888889,0,2495.33333333333,185,83,,0
2024-05-30T18:04:40Z,35,-2712,0,2505.5,184,83,,0
2024-05-30T18:04:45Z,23,-2725.83333333333,0,2522.33333333333,183,83,,0
2024-05-30T18:04:50Z,18,-2725.66666666667,0,2530,180.5,83,,0
2024-05-30T18:04:55Z,13,-2725.55555555556,0,2537,180,83,,0
2024-05-30T18:05:00Z,-2,-2723,0,2546.5,177,83,,0
2024-05-30T18:05:05Z,-98,-2666,0,2557,177,83,,0
2024-05-30T18:05:10Z,-58,-2649.5,0,2546.5,177,83,,0
2024-05-30T18:05:15Z,-23,-2664.16666666667,0,2513,175,83,,0
2024-05-30T18:05:20Z,-19,-2642.5,0,2477,173,83,,0
2024-05-30T18:05:25Z,,-2630.66666666667,0,2471.33333333333,172.666666666667,83,,0
2024-05-30T18:05:30Z,-5,-2636.33333333333,0,2463,170.5,83,,0
2024-05-30T18:05:35Z,-3,-2626.66666666667,0,2455.66666666667,170.333333333333,83,,0
2024-05-30T18:05:40Z,2,-2623.66666666667,0,2456,171,83,,0
2024-05-30T18:05:45Z,10,-2628.44444444445,0,2451.33333333333,168.666666666667,83,,0
2024-05-30T18:05:50Z,-7,-2614.33333333333,0,2454,166,82,,0
2024-05-30T18:05:55Z,1,-2619,0,2457,166.333333333333,82,,0
2024-05-30T18:06:00Z,0,-2635,0,2466.5,165,82,,0
2024-05-30T18:06:05Z,-5,-2626.33333333333,0,2462.33333333333,164.666666666667,82,,0
2024-05-30T18:06:10Z,-2,-2622.25,0,2467.5,165.5,82,,0
2024-05-30T18:06:15Z,11,-2628.33333333333,0,2456,163,82,,0
2024-05-30T18:06:20Z,,-2620.16666666667,0,2450,161,82,,0
2024-05-30T18:06:25Z,0,-2620,0,2457,164.333333333333,82,,0
2024-05-30T18:06:30Z,1,-2615.83333333333,0,2453.5,160,82,,0
2024-05-30T18:06:35Z,15,-2628.66666666667,0,2457.33333333333,159.333333333333,82,,0
2024-05-30T18:06:40Z,-8,-2615.25,0,2462,161.5,82,,0
2024-05-30T18:06:45Z,-31,-2598.66666666667,0,2463,161,82,,0
2024-05-30T18:06:50Z,-17,-2606,0,2469.5,160,82,,0
2024-05-30T18:06:55Z,-2,-2620,0,2478.33333333333,157.333333333333,82,,0
2024-05-30T18:07:00Z,,-2634.5,0,2481,156,82,,0
2024-05-30T18:07:05Z,-8,-2631.77777777778,0,2479.33333333333,159,82,,0
2024-05-30T18:07:10Z,-7,-2633.33333333333,0,2482,158.5,82,,0
2024-05-30T18:07:15Z,0,-2639.33333333333,0,2486.33333333333,155.666666666667,82,,0
2024-05-30T18:07:20Z,-24,-2616.5,0,2476.5,154,82,,0
2024-05-30T18:07:25Z,-30,-2606,0,2478.66666666667,155.333333333333,82,,0
2024-05-30T18:07:30Z,2,-2619,0,2469,153.5,82,,0
2024-05-30T18:07:35Z,17,-2623,0,2462.33333333333,156.666666666667,82,,0
2024-05-30T18:07:40Z,-9,-2627.5,0,2456,151,82,,0
2024-05-30T18:07:45Z,,-2576.66666666667,0,2453.66666666667,154,82,,0
2024-05-30T18:07:50Z,-76,-2526,0,2441,155,82,,0
2024-05-30T18:07:55Z,-61,-2530.11111111111,0,2430,154.333333333333,82,,0
2024-05-30T18:08:00Z,-39,-2522.83333333333,0,2408.5,150.5,82,,0
2024-05-30T18:08:05Z,72,-2587,0,2395,151,82,,0
2024-05-30T18:08:10Z,34,-2596.5,0,2391,149.5,82,,0
2024-05-30T18:08:15Z,37,-2582,0,2403.33333333333,151,82,,0
2024-05-30T18:08:20Z,4,-2596.25,0,2423.5,153,82,,0
2024-05-30T18:08:25Z,,-2588.66666666667,0,2441.66666666667,153.666666666667,82,,0
2024-05-30T18:08:30Z,-5,-2596.16666666667,0,2455.5,151.5,82,,0
2024-05-30T18:08:35Z,-19,-2596.33333333333,0,2462,153,82,,0
2024-05-30T18:08:40Z,-6,-2604.83333333333,0,2459,151.5,82,,0
2024-05-30T18:08:45Z,-1,-2610,0,2459.33333333333,152,82,,0
2024-05-30T18:08:50Z,7,-2608.5,0,2450,152,82,,0
2024-05-30T18:08:55Z,-1968,-1614.16666666667,0,2450.33333333333,148.666666666667,82,,0
2024-05-30T18:09:00Z,-759,-1247,0,2353,153,82,,0
2024-05-30T18:09:05Z,,-1058,0,1223.33333333333,151.333333333333,81.6666666666667,,0
2024-05-30T18:09:10Z,-538,-776.666666666667,0,1049.5,152,81,,0
2024-05-30T18:09:15Z,-369,-648.444444444445,0,788,152,81,,0
2024-05-30T18:09:20Z,-229,-596.666666666667,0,641.5,151.5,81,,0
2024-05-30T18:09:25Z,-148,-559.333333333333,0,547.333333333333,152.333333333333,81,,0
2024-05-30T18:09:30Z,-93,-552.25,0,483,152.5,81,,0
2024-05-30T18:09:35Z,-59,-534,0,437,150.333333333333,81,,0
2024-05-30T18:09:40Z,-34,-521.5,0,407,151,81,,0
2024-05-30T18:09:45Z,1896,-1154,0,386.333333333333,150.666666666667,81,,0
2024-05-30T18:09:50Z,673,-2116.75,0,377.5,191,81,,0
2024-05-30T18:09:55Z,,-1776.33333333333,0,1398.66666666667,148.666666666667,81,,0
2024-05-30T18:10:00Z,576,-2405.16666666667,0,1771,150.5,81,,0
2024-05-30T18:10:05Z,352,-2420.11111111111,0,1999.66666666667,149.333333333333,81,,0
2024-05-30T18:10:10Z,231,-2503.66666666667,0,2149.5,150.5,81,,0
2024-05-30T18:10:15Z,153,-2551.66666666667,0,2257.66666666667,149.333333333333,81,,0
2024-05-30T18:10:20Z,102,-2560.75,0,2326.5,146,81,,0
2024-05-30T18:10:25Z,61,-2580.33333333333,0,2374.66666666667,149.666666666667,81,,0
2024-05-30T18:10:30Z,46,-2601,0,2405.5,146,81,,0
2024-05-30T18:10:35Z,29,-2600.5,0,2425,148.333333333333,81,,0
2024-05-30T18:10:40Z,2,-2602.5,0,2448,147.5,81,,0
2024-05-30T18:10:45Z,20,-2609,0,2457.66666666667,147.333333333333,81,,0
2024-05-30T18:10:50Z,,-2628.33333333333,0,2459,147.5,81,,0
2024-05-30T18:10:55Z,25,-2630.55555555556,0,2463.66666666667,145.666666666667,81,,0
2024-05-30T18:11:00Z,5,-2617.83333333333,0,2468,146,81,,0
2024-05-30T18:11:05Z,-8,-2611.61111111111,0,2478.33333333333,145,81,,0
2024-05-30T18:11:10Z,-19,-2617.83333333333,0,2491.5,144,81,,0
2024-05-30T18:11:15Z,-23,-2616,0,2496,143.333333333333,81,,0
2024-05-30T18:11:20Z,-9,-2626,0,2496,143.5,81,,0
2024-05-30T18:11:25Z,16,-2631.5,0,2479.66666666667,142,81,,0
2024-05-30T18:11:30Z,14,-2633,0,2479,141,81,,0
2024-05-30T18:11:35Z,-2030,-1948,0,2473.33333333333,138,81,,0
2024-05-30T18:11:40Z,,-826.333333333334,0,2469.5,139.5,81,,0
2024-05-30T18:11:45Z,-549,-1599.44444444444,0,1653,139,81,,0
2024-05-30T18:11:50Z,-559,-478.833333333333,0,851.5,182,81,,0
2024-05-30T18:11:55Z,-392,-651.666666666667,0,855,137,81,,0
2024-05-30T18:12:00Z,-225,-601.666666666667,0,636.5,135.5,81,,0
2024-05-30T18:12:05Z,-125,-533.666666666667,0,505,135.666666666667,81,,0
2024-05-30T18:12:10Z,-92,-483.75,0,414,133.5,81,,0
2024-05-30T18:12:15Z,-30,-480.333333333333,0,381,133.333333333333,81,,0
2024-05-30T18:12:20Z,-17,-464.5,0,343,133.5,81,,0
2024-05-30T18:12:25Z,-12,-448,0,328.666666666667,131.333333333333,81,,0
2024-05-30T18:12:30Z,,-438.166666666667,0,312,130.5,81,,0
2024-05-30T18:12:35Z,-5,-441.444444444445,0,316,129.666666666667,81,,0
2024-05-30T18:12:40Z,15,-455.666666666667,0,311.5,128.5,81,,0
2024-05-30T18:12:45Z,0,-446.166666666667,0,323.333333333333,127,81,,0
2024-05-30T18:12:50Z,3,-462,0,334.5,127,81,,0
2024-05-30T18:12:55Z,-21,-444.333333333333,0,330.333333333333,125.333333333333,81,,0
2024-05-30T18:13:00Z,-1,-445.5,0,330.5,124,81,,0
2024-05-30T18:13:05Z,0,-447.666666666667,0,320.666666666667,122.666666666667,81,,0
2024-05-30T18:13:10Z,0,-438.5,0,316,122.5,81,,0
2024-05-30T18:13:15Z,,-435.666666666667,0,316.666666666667,120,81,,0
2024-05-30T18:13:20Z,-6,-431.833333333333,0,317.5,119,81,,0
2024-05-30T18:13:25Z,8,-442.222222222222,0,315.666666666667,118.666666666667,81,,0
2024-05-30T18:13:30Z,3,-437.833333333333,0,319.5,118,81,,0
2024-05-30T18:13:35Z,5,-440.888888888889,0,321,114.666666666667,81,,0
2024-05-30T18:13:40Z,1,-435.666666666667,0,321,112.5,81,,0
2024-05-30T18:13:45Z,0,-437,0,322.333333333333,114,81,,0
2024-05-30T18:13:50Z,3,-435.5,0,321.5,113.5,81,,0
2024-05-30T18:13:55Z,10,-440.166666666667,0,321.666666666667,111.666666666667,81,,0
2024-05-30T18:14:00Z,2,-437,0,321,105.5,81,,0
2024-05-30T18:14:05Z,-3,-429,0,330.666666666667,102.666666666667,81,,0
2024-05-30T18:14:10Z,,-438,0,337,106.5,81,,0
2024-05-30T18:14:15Z,-3,-436.833333333333,0,333.333333333333,106.333333333333,81,,0
2024-05-30T18:14:20Z,-6,-434.666666666667,0,331,104.5,81,,0
2024-05-30T18:14:25Z,-2,-433,0,332.666666666667,104,81,,0
2024-05-30T18:14:30Z,2,-438.333333333333,0,332.5,102.5,81,,0
2024-05-30T18:14:35Z,2,-436.666666666667,0,332.666666666667,102.333333333333,81,,0
2024-05-30T18:14:40Z,0,-432,0,332.5,98.5,81,,0
2024-05-30T18:14:45Z,-2,-429,0,332,98.3333333333333,81,,0
2024-05-30T18:14:50Z,1,-432,0,332.5,96,81,,0
2024-05-30T18:14:55Z,6,-434,0,335,96,81,,0
2024-05-30T18:15:00Z,-3,-431.75,0,333,96.5,81,,0
2024-05-30T18:15:05Z,,-425.333333333333,0,336.333333333333,94,81,,0
2024-05-30T18:15:10Z,-3,-426.833333333333,0,336,91.5,81,,0
2024-05-30T18:15:15Z,2,-428.555555555556,0,335.666666666667,91.3333333333333,81,,0
2024-05-30T18:15:20Z,0,-429.333333333333,0,336.5,89.5,81,,0
2024-05-30T18:15:25Z,0,-428.555555555556,0,338,92,81,,0
2024-05-30T18:15:30Z,2,-429.166666666667,0,337.5,89,81,,0
2024-05-30T18:15:35Z,-1,-427.666666666667,0,337.333333333333,90,81,,0
2024-05-30T18:15:40Z,-1,-427,0,340.5,88,81,,0
2024-05-30T18:15:45Z,7,-430.333333333333,0,339.333333333333,88,81,,0
2024-05-30T18:15:50Z,2,-431,0,339.5,86.5,81,,0
2024-05-30T18:15:55Z,10,-429.666666666667,0,341,85,81,,0
2024-05-30T18:16:00Z,,-432.333333333333,0,342,80.5,81,,0
2024-05-30T18:16:05Z,0,-428.777777777778,0,345.666666666667,84,81,,0
2024-05-30T18:16:10Z,0,-433.333333333333,0,348,83.5,81,,0
2024-05-30T18:16:15Z,5,-432.888888888889,0,346.333333333333,81.6666666666667,81,,0
2024-05-30T18:16:20Z,-3,-425.833333333333,0,346.5,81,81,,0
2024-05-30T18:16:25Z,3,-429,0,349.333333333333,79.3333333333333,81,,0
2024-05-30T18:16:30Z,105,-506.5,0,349,77,81,,0
2024-05-30T18:16:35Z,-19,-423.666666666667,0,351,25.3333333333333,81,,0
2024-05-30T18:16:40Z,-32,-346,0,409.5,30,81,,0
2024-05-30T18:16:45Z,-16,-465.333333333333,0,406.333333333333,74,81,,0
2024-05-30T18:16:50Z,-3,-434.75,0,370.5,74,81,,0
2024-05-30T18:16:55Z,,-442,0,368.666666666667,72.6666666666667,81,,0
2024-05-30T18:17:00Z,0,-437.833333333333,0,365.5,72,81,,0
2024-05-30T18:17:05Z,2,-440.333333333333,0,367,71,81,,0
2024-05-30T18:17:10Z,4,-438.166666666667,0,362.5,69.5,81,,0
2024-05-30T18:17:15Z,5,-438.055555555556,0,363,69.3333333333333,81,,0
2024-05-30T18:17:20Z,1,-430.166666666667,0,364.5,67.5,81,,0
2024-05-30T18:17:25Z,3,-435,0,364.333333333333,66.6666666666667,81,,0
2024-05-30T18:17:30Z,7,-435,0,364,65.5,81,,0
2024-05-30T18:17:35Z,2,-435.166666666667,0,368.333333333333,63.6666666666667,81,,0
2024-05-30T18:17:40Z,5,-435.5,0,370,64,81,,0
2024-05-30T18:17:45Z,0,-438.333333333333,0,370.333333333333,63.3333333333333,81,,0
2024-05-30T18:17:50Z,,-434.666666666667,0,372.5,61.5,81,,0
2024-05-30T18:17:55Z,13,-444.388888888889,0,371.666666666667,61.3333333333333,81,,0
2024-05-30T18:18:00Z,6,-437.666666666667,0,370.5,59.5,81,,0
2024-05-30T18:18:05Z,4,-437.666666666667,0,376.333333333333,59.3333333333333,81,,0
2024-05-30T18:18:10Z,2,-434.833333333333,0,375,57,81,,0
2024-05-30T18:18:15Z,0,-431.666666666667,0,372.333333333333,55.6666666666667,81,,0
2024-05-30T18:18:20Z,12,-435.5,0,371,57,81,,0
2024-05-30T18:18:25Z,7,-435.666666666667,0,372,55.3333333333333,81,,0
2024-05-30T18:18:30Z,8,-435,0,374.5,53,81,,0
2024-05-30T18:18:35Z,6,-434,0,373,53.3333333333333,81,,0
2024-05-30T18:18:40Z,1,-432.25,0,376,51.5,81,,0
2024-05-30T18:18:45Z,,-433.333333333333,0,381.666666666667,51.3333333333333,81,,0
2024-05-30T18:18:50Z,2,-434.833333333333,0,381,52,81,,0
2024-05-30T18:18:55Z,7,-439.111111111111,0,383,50.6666666666667,81,,0
2024-05-30T18:19:00Z,-2,-432.5,0,383,49.5,81,,0
2024-05-30T18:19:05Z,3,-436.277777777778,0,385.333333333333,49.3333333333333,81,,0
2024-05-30T18:19:10Z,1,-434.833333333333,0,384.5,48.5,81,,0
2024-05-30T18:19:15Z,3,-434.333333333333,0,385,47,81,,0
2024-05-30T18:19:20Z,3,-435.5,0,384.5,47.5,81,,0
2024-05-30T18:19:25Z,3,-433.333333333333,0,386.333333333333,45.6666666666667,81,,0
2024-05-30T18:19:30Z,3,-438.5,0,388,45.5,81,,0
2024-05-30T18:19:35Z,1,-434.333333333333,0,387.333333333333,45,81,,0
2024-05-30T18:19:40Z,,-436.166666666667,0,392,44,80,,0
2024-05-30T18:19:45Z,2,-435.722222222222,0,390.666666666667,44,80,,0
2024-05-30T18:19:50Z,-1,-424.833333333333,0,395.5,43,80,,0
2024-05-30T18:19:55Z,-68,-382.111111111111,0,396.666666666667,42,80,,0
2024-05-30T18:20:00Z,-32,-400.5,0,395.5,42,80,,0
2024-05-30T18:20:05Z,54,-451.666666666667,0,373.666666666667,40.6666666666667,80,,0
2024-05-30T18:20:10Z,11,-424.25,0,358.5,40.5,80,,0
2024-05-30T18:20:15Z,6,-412,0,381,40,80,,0
2024-05-30T18:20:20Z,10,-454.5,0,403,40,80,,0
2024-05-30T18:20:25Z,10,-444.333333333333,0,395,39.6666666666667,80,,0
2024-05-30T18:20:30Z,4,-447.5,0,400,39.5,80,,0
2024-05-30T18:20:35Z,,-443.333333333333,0,402,39,80,,0
2024-05-30T18:20:40Z,3,-446.166666666667,0,403.5,39.5,80,,0
2024-05-30T18:20:45Z,1,-445,0,406,39,80,,0
2024-05-30T18:20:50Z,5,-449.833333333333,0,406.5,38,80,,0
2024-05-30T18:20:55Z,-5,-441.555555555556,0,405.333333333333,37.6666666666667,80,,0
2024-05-30T18:21:00Z,0,-445.166666666667,0,413,38,80,,0
2024-05-30T18:21:05Z,-66,-402.333333333333,0,406.666666666667,37.6666666666667,80,,0
2024-05-30T18:21:10Z,-24,-400.5,0,406,37.5,80,,0
2024-05-30T18:21:15Z,-20,-408.333333333333,0,381,38,80,,0
2024-05-30T18:21:20Z,-10,-389.5,0,366,38,80,,0
2024-05-30T18:21:25Z,-9,-391.333333333333,0,360.333333333333,37.3333333333333,80,,0
2024-05-30T18:21:30Z,,-384.166666666667,0,356.5,33.5,80,,0
2024-05-30T18:21:35Z,1,-403.111111111111,0,354.333333333333,37.3333333333333,80,,0
2024-05-30T18:21:40Z,90,-463.166666666667,0,351,36.5,80,,0
2024-05-30T18:21:45Z,24,-405.444444444444,0,379.666666666667,0,80,,0
2024-05-30T18:21:50Z,-5,-418.833333333333,0,422,17,80,,0
2024-05-30T18:21:55Z,3,-451.333333333333,0,412,37.3333333333333,80,,0
2024-05-30T18:22:00Z,1,-443.5,0,406,38,80,,0
2024-05-30T18:22:05Z,-2,-444.5,0,407.333333333333,37,80,,0
2024-05-30T18:22:10Z,-3,-439.5,0,408,35,80,,0
2024-05-30T18:22:15Z,0,-442.666666666667,0,406.666666666667,37.6666666666667,80,,0
2024-05-30T18:22:20Z,,-445.166666666667,0,408,38.5,80,,0
2024-05-30T18:22:25Z,1,-444.555555555556,0,407.666666666667,36.6666666666667,80,,0
2024-05-30T18:22:30Z,-5,-441.333333333333,0,408,38,80,,0
2024-05-30T18:22:35Z,-3,-442.777777777778,0,406.666666666667,38.6666666666667,80,,0
2024-05-30T18:22:40Z,0,-445,0,407.5,39,80,,0
2024-05-30T18:22:45Z,2,-449,0,408,39.3333333333333,80,,0
2024-05-30T18:22:50Z,3,-450,0,408,40,80,,0
2024-05-30T18:22:55Z,0,-448.833333333333,0,405.333333333333,40.3333333333333,80,,0
2024-05-30T18:23:00Z,-3,-443,0,405.5,40,80,,0
2024-05-30T18:23:05Z,-81,-415.333333333333,0,406.333333333333,39,80,,0
2024-05-30T18:23:10Z,,-379.5,0,405,42,80,,0
2024-05-30T18:23:15Z,-3,-426.333333333333,0,370.333333333333,40.6666666666667,80,,0
2024-05-30T18:23:20Z,39,-421.166666666667,0,347,43,80,,0
2024-05-30T18:23:25Z,10,-424.111111111111,0,383.333333333333,42,80,,0
2024-05-30T18:23:30Z,9,-442.166666666667,0,386.5,43.5,80,,0
2024-05-30T18:23:35Z,2,-433.666666666667,0,389.333333333333,39,80,,0
2024-05-30T18:23:40Z,0,-431,0,394,44,80,,0
2024-05-30T18:23:45Z,7,-442.5,0,394.666666666667,43.6666666666667,80,,0
2024-05-30T18:23:50Z,-2,-441.5,0,394,45,80,,0
2024-05-30T18:23:55Z,,-440,0,394,46.3333333333333,80,,0
2024-05-30T18:24:00Z,3,-442.666666666667,0,394,46,80,,0
2024-05-30T18:24:05Z,4,-444.222222222222,0,393.333333333333,47,80,,0
2024-05-30T18:24:10Z,2,-442.166666666667,0,394,46.5,80,,0
2024-05-30T18:24:15Z,0,-441.888888888889,0,394.333333333333,48.3333333333333,80,,0
2024-05-30T18:24:20Z,0,-443.5,0,394,48.5,80,,0
2024-05-30T18:24:25Z,-1,-441.833333333333,0,393.333333333333,51.3333333333333,80,,0
2024-05-30T18:24:30Z,-7,-438,0,393,51,80,,0
2024-05-30T18:24:35Z,-3,-441,0,391,52.6666666666667,80,,0
2024-05-30T18:24:40Z,-2,-438.25,0,388,53.5,80,,0
2024-05-30T18:24:45Z,4,-445,0,388,53.6666666666667,80,,0
2024-05-30T18:24:50Z,-6,-437,0,381.5,54.5,80,,0
2024-05-30T18:24:55Z,2,-435,0,385.333333333333,55.6666666666667,80,,0
2024-05-30T18:25:00Z,,-440.5,0,380.5,54.5,80,,0
2024-05-30T18:25:05Z,-7,-430.666666666667,0,381,58.3333333333333,80,,0
2024-05-30T18:25:10Z,1,-445.166666666667,0,383.5,60,80,,0
2024-05-30T18:25:15Z,-1,-436.888888888889,0,377.666666666667,59.6666666666667,80,,0
2024-05-30T18:25:20Z,-1,-440,0,376,63,80,,0
2024-05-30T18:25:25Z,-2,-433.666666666667,0,373.666666666667,62.3333333333333,80,,0
2024-05-30T18:25:30Z,-4,-433.5,0,372.5,62.5,80,,0
2024-05-30T18:25:35Z,-8,-432,0,371.333333333333,65.6666666666667,80,,0
2024-05-30T18:25:40Z,5,-432.75,0,372.5,66.5,80,,0
2024-05-30T18:25:45Z,,-436.666666666667,0,367.333333333333,66.6666666666667,80,,0
2024-05-30T18:25:50Z,-9,-422.5,0,366,64,80,,0
2024-05-30T18:25:55Z,-3,-434.111111111111,0,367.666666666667,72.3333333333333,80,,0
2024-05-30T18:26:00Z,-5,-429.333333333333,0,364,70.5,80,,0
2024-05-30T18:26:05Z,-73,-388.666666666667,0,363.333333333333,75.3333333333333,80,,0
2024-05-30T18:26:10Z,-25,-400,0,362,75.5,80,,0
2024-05-30T18:26:15Z,-41,-376.666666666667,0,322.333333333333,77.3333333333333,80,,0
2024-05-30T18:26:20Z,-13,-372.5,0,319,79,80,,0
2024-05-30T18:26:25Z,-10,-374.5,0,302,79.6666666666667,80,,0
2024-05-30T18:26:30Z,-12,-372,0,299,78.5,80,,0
2024-05-30T18:26:35Z,-11,-363.333333333333,0,294,82.6666666666667,80,,0
2024-05-30T18:26:40Z,,-366,0,290,82,80,,0
2024-05-30T18:26:45Z,1,-370.166666666667,0,286,84,80,,0
2024-05-30T18:26:50Z,2,-369.666666666667,0,285.5,85,80,,0
2024-05-30T18:26:55Z,3,-381.888888888889,0,292.666666666667,87,80,,0
2024-05-30T18:27:00Z,3,-382.5,0,290.5,89.5,80,,0
2024-05-30T18:27:05Z,174,-497.333333333333,0,290.333333333333,91,80,,0
2024-05-30T18:27:10Z,41,-489.5,0,290,92.5,80,,0
2024-05-30T18:27:15Z,-89,-421.666666666667,0,386.333333333333,90.3333333333333,80,,0
2024-05-30T18:27:20Z,-31,-408.5,0,380,84.5,80,,0
2024-05-30T18:27:25Z,,-400.666666666667,0,316.333333333333,96,80,,0
2024-05-30T18:27:30Z,-22,-396.333333333333,0,316.5,95,80,,0
2024-05-30T18:27:35Z,-23,-373.666666666667,0,309.333333333333,86.3333333333333,80,,0
2024-05-30T18:27:40Z,-9,-392.666666666667,0,300,99,80,,0
2024-05-30T18:27:45Z,1,-393.555555555556,0,295.666666666667,98.6666666666667,80,,0
2024-05-30T18:27:50Z,-9,-388.666666666667,0,295.5,101.5,80,,0
2024-05-30T18:27:55Z,0,-391.333333333333,0,290,103,80,,0
2024-05-30T18:28:00Z,-7,-383.75,0,285,103,80,,0
2024-05-30T18:28:05Z,-9,-381.333333333333,0,283.333333333333,104,80,,0
2024-05-30T18:28:10Z,-4,-377.5,0,280,105.5,80,,0
2024-05-30T18:28:15Z,127,-425.666666666667,0,281.666666666667,104.333333333333,80,,0
2024-05-30T18:28:20Z,13,-432.5,0,279.5,0,80,,0
2024-05-30T18:28:25Z,,-303,0,331,27.6666666666667,80,,0
2024-05-30T18:28:30Z,-24,-419.333333333333,0,326.5,101,80,,0
2024-05-30T18:28:35Z,-25,-383.111111111111,0,293,111,80,,0
2024-05-30T18:28:40Z,-16,-384,0,283.5,112.5,80,,0
2024-05-30T18:28:45Z,-10,-382,0,282,111.666666666667,80,,0
2024-05-30T18:28:50Z,-8,-384,0,277.5,113,80,,0
2024-05-30T18:28:55Z,-3,-384.333333333333,0,275.333333333333,115.333333333333,80,,0
2024-05-30T18:29:00Z,,-385.666666666667,0,273,114.5,80,,0
2024-05-30T18:29:05Z,1,-387.055555555556,0,270.666666666667,116,80,,0
2024-05-30T18:29:10Z,-4,-383.666666666667,0,271,118,80,,0
2024-05-30T18:29:15Z,-3,-382.666666666667,0,268.333333333333,117,80,,0
2024-05-30T18:29:20Z,-5,-383.333333333333,0,269.5,118,80,,0
2024-05-30T18:29:25Z,-13,-377.333333333333,0,269.333333333333,120,80,,0
2024-05-30T18:29:30Z,-4,-381,0,269.5,119,80,,0
2024-05-30T18:29:35Z,-3,-383.666666666667,0,265.333333333333,120.333333333333,80,,0
2024-05-30T18:29:40Z,-4,-380.75,0,262.5,121,80,,0
2024-05-30T18:29:45Z,,-379,0,263.666666666667,120.333333333333,80,,0
2024-05-30T18:29:50Z,-4,-382,0,263,122,80,,0
2024-05-30T18:29:55Z,2,-383.333333333333,0,257,120.333333333333,80,,0
2024-05-30T18:30:00Z,8,-381.5,0,258.5,115.5,80,,0
2024-05-30T18:30:05Z,-5,-374.166666666667,0,264.666666666667,117.666666666667,80,,0
2024-05-30T18:30:10Z,-5,-383,0,263.5,123.5,80,,0
2024-05-30T18:30:15Z,-3,-382.333333333333,0,261.666666666667,122.666666666667,80,,0
2024-05-30T18:30:20Z,-1,-379,0,258,123,80,,0
2024-05-30T18:30:25Z,-5,-378.666666666667,0,258,124,80,,0
2024-05-30T18:30:30Z,,-379.5,0,259,124,80,,0
2024-05-30T18:30:35Z,1,-381.166666666667,0,254.333333333333,124.333333333333,80,,0
2024-05-30T18:30:40Z,0,-379,0,257.5,124.5,80,,0
2024-05-30T18:30:45Z,-6,-375.888888888889,0,256.333333333333,124.666666666667,80,,0
2024-05-30T18:30:50Z,-1,-379.166666666667,0,256.5,123.5,80,,0
2024-05-30T18:30:55Z,0,-380,0,256,125.333333333333,80,,0
2024-05-30T18:31:00Z,-4,-379.5,0,256.5,124.5,80,,0
2024-05-30T18:31:05Z,-2,-377.666666666667,0,254.333333333333,124.666666666667,80,,0
2024-05-30T18:31:10Z,-9,-372.5,0,255,125,80,,0
2024-05-30T18:31:15Z,,-379,0,254.333333333333,126,80,,0
2024-05-30T18:31:20Z,15,-391.166666666667,0,251.5,119.5,80,,0
2024-05-30T18:31:25Z,4,-373.777777777778,0,256.333333333333,118.666666666667,80,,0
2024-05-30T18:31:30Z,0,-387.666666666667,0,267,125,80,,0
2024-05-30T18:31:35Z,-6,-382.333333333333,0,256.333333333333,126.666666666667,80,,0
2024-05-30T18:31:40Z,3,-385.25,0,258.5,126.5,80,,0
2024-05-30T18:31:45Z,-1,-381,0,253,126.333333333333,80,,0
2024-05-30T18:31:50Z,-2,-380.5,0,257,126,80,,0
2024-05-30T18:31:55Z,-2,-381.333333333333,0,256.666666666667,126,80,,0
2024-05-30T18:32:00Z,,-379,0,256.5,123,80,,0
2024-05-30T18:32:05Z,-5,-375.166666666667,0,256.333333333333,124,80,,0
2024-05-30T18:32:10Z,2,-384.666666666667,0,257,126.5,80,,0
